Step,AgentID,Type,Capital,Labor,Production,Price,Inventory,Budget,Productivity,Wage,Skills,Savings,Consumption
25,33,Firm2,5.0,1,0.0,0.27738957312183365,0.0,7.799846000760001,1.0,,,,
25,30,Firm1,20.0,1,2.4934874342759774,0.27738957312183365,63.530136522349444,10.992646463543283,1.0150751249999996,,,,
25,16,Worker,,0,,,,,,1.0,0.12633859752892554,199.05,1.0
25,5,Worker,,0,,,,,,1.0,0.08822202429488012,200.0,1.0
25,6,Worker,,0,,,,,,1.0,0.08822202429488012,199.05,1.0
25,11,Worker,,0,,,,,,1.0,0.08822202429488012,200.0,1.0
25,20,Worker,,0,,,,,,1.0,0.08822202429488012,199.05,1.0
25,2,Worker,,0,,,,,,1.0,0.12633859752892554,199.05,1.0
25,26,Worker,,0,,,,,,1.0,0.08822202429488012,200.0,1.0
25,24,Worker,,0,,,,,,1.0,0.08822202429488012,200.0,1.0
25,3,Worker,,0,,,,,,1.0,0.08822202429488012,199.05,1.0
25,4,Worker,,0,,,,,,1.0,0.08822202429488012,199.0503799981,1.0
26,22,Worker,,0,,,,,,1.0,0.12760198350421478,199.05,1.0
26,14,Worker,,0,,,,,,1.0,0.08778091417340572,199.05,1.0
26,26,Worker,,0,,,,,,1.0,0.08778091417340572,200.0,1.0
26,10,Worker,,0,,,,,,1.0,0.08778091417340572,199.05,1.0
26,16,Worker,,0,,,,,,1.0,0.12760198350421478,199.05,1.0
26,24,Worker,,0,,,,,,1.0,0.08778091417340572,200.0,1.0
26,11,Worker,,0,,,,,,1.0,0.08778091417340572,200.0,1.0
26,27,Worker,,0,,,,,,1.0,0.08778091417340572,199.05,1.0
26,5,Worker,,0,,,,,,1.0,0.08778091417340572,200.0,1.0
26,23,Worker,,0,,,,,,1.0,0.08778091417340572,199.05,1.0
26,3,Worker,,0,,,,,,1.0,0.08778091417340572,199.05,1.0
26,28,Worker,,0,,,,,,1.0,0.08778091417340572,199.04999999999998,1.0
26,35,Firm2,5.0,1,0.0,0.263520094465742,0.0,7.799846000760001,1.0,,,,
26,18,Worker,,0,,,,,,1.0,0.12760198350421478,199.05,1.0
26,30,Firm1,20.0,1,2.4934874342759774,0.263520094465742,66.02232842537366,10.992296253726707,1.0150751249999996,,,,
26,1,Worker,,0,,,,,,1.0,0.12760198350421478,199.04999999999998,1.0
26,31,Firm1,20.0,1,2.4564560522315806,0.263520094465742,65.39397146650077,18.992347732082923,1.0,,,,
26,17,Worker,,0,,,,,,1.0,0.08778091417340572,200.0,1.0
26,21,Worker,,0,,,,,,1.0,0.08778091417340572,200.0,1.0
26,7,Worker,,0,,,,,,1.0,0.08778091417340572,200.0,1.0
26,6,Worker,,0,,,,,,1.0,0.08778091417340572,199.05,1.0
26,2,Worker,,0,,,,,,1.0,0.12760198350421478,199.05,1.0
26,0,Worker,,0,,,,,,1.0,0.08778091417340572,200.0,1.0
26,13,Worker,,0,,,,,,1.0,0.12760198350421478,199.05,1.0
26,19,Worker,,0,,,,,,1.0,0.08778091417340572,199.05,1.0
26,32,Firm2,5.0,1,0.0,0.263520094465742,0.0,7.799846000760001,1.0,,,,
26,34,Firm2,5.0,1,0.0,0.263520094465742,0.0,7.799846000760001,1.0,,,,
26,25,Worker,,0,,,,,,1.0,0.08778091417340572,200.0,1.0
26,36,Firm2,5.0,1,0.0,0.263520094465742,0.0,7.799846000760001,1.0,,,,
26,29,Worker,,0,,,,,,1.0,0.08778091417340572,200.0,1.0
26,8,Worker,,0,,,,,,1.0,0.08778091417340572,199.05,1.0
26,33,Firm2,5.0,1,0.0,0.263520094465742,0.0,7.799846000760001,1.0,,,,
26,4,Worker,,0,,,,,,1.0,0.08778091417340572,199.0503799981,1.0
26,15,Worker,,0,,,,,,1.0,0.08778091417340572,199.05,1.0
26,9,Worker,,0,,,,,,1.0,0.08778091417340572,199.05,1.0
26,20,Worker,,0,,,,,,1.0,0.08778091417340572,199.05,1.0
26,12,Worker,,0,,,,,,1.0,0.12760198350421478,199.05,1.0
27,29,Worker,,0,,,,,,1.0,0.0873420096025387,200.0,1.0
27,13,Worker,,0,,,,,,1.0,0.12887800333925692,199.05,1.0
27,36,Firm2,5.0,1,0.0,0.25034408974245487,0.0,7.799846000760001,1.0,,,,
27,2,Worker,,0,,,,,,1.0,0.12887800333925692,199.05,1.0
27,7,Worker,,0,,,,,,1.0,0.0873420096025387,200.0,1.0
27,31,Firm1,20.0,1,2.4564560522315806,0.25034408974245487,67.8490950812819,18.99200554792948,1.0,,,,
27,9,Worker,,0,,,,,,1.0,0.0873420096025387,199.05,1.0
27,20,Worker,,0,,,,,,1.0,0.0873420096025387,199.05,1.0
27,27,Worker,,0,,,,,,1.0,0.0873420096025387,199.05,1.0
27,23,Worker,,0,,,,,,1.0,0.0873420096025387,199.05,1.0
27,35,Firm2,5.0,1,0.0,0.25034408974245487,0.0,7.799846000760001,1.0,,,,
27,18,Worker,,0,,,,,,1.0,0.12887800333925692,199.05,1.0
27,32,Firm2,5.0,1,0.0,0.25034408974245487,0.0,7.799846000760001,1.0,,,,
27,33,Firm2,5.0,1,0.0,0.25034408974245487,0.0,7.799846000760001,1.0,,,,
27,34,Firm2,5.0,1,0.0,0.25034408974245487,0.0,7.799846000760001,1.0,,,,
27,24,Worker,,0,,,,,,1.0,0.0873420096025387,200.0,1.0
27,0,Worker,,0,,,,,,1.0,0.0873420096025387,200.0,1.0
27,8,Worker,,0,,,,,,1.0,0.0873420096025387,199.05,1.0
27,10,Worker,,0,,,,,,1.0,0.0873420096025387,199.05,1.0
27,15,Worker,,0,,,,,,1.0,0.0873420096025387,199.05,1.0
27,30,Firm1,20.0,1,2.4934874342759774,0.25034408974245487,68.51447048480901,8.99195074798176,1.0201505006249996,,,,
27,1,Worker,,0,,,,,,1.0,0.12887800333925692,199.04999999999998,1.0
27,14,Worker,,0,,,,,,1.0,0.0873420096025387,199.05,1.0
27,3,Worker,,0,,,,,,1.0,0.0873420096025387,199.05,1.0
27,26,Worker,,0,,,,,,1.0,0.0873420096025387,200.0,1.0
27,21,Worker,,0,,,,,,1.0,0.0873420096025387,200.0,1.0
27,22,Worker,,0,,,,,,1.0,0.12887800333925692,199.05,1.0
27,4,Worker,,0,,,,,,1.0,0.0873420096025387,199.0503799981,1.0
27,12,Worker,,0,,,,,,1.0,0.12887800333925692,199.05,1.0
27,16,Worker,,0,,,,,,1.0,0.12887800333925692,199.05,1.0
27,6,Worker,,0,,,,,,1.0,0.0873420096025387,199.05,1.0
27,5,Worker,,0,,,,,,1.0,0.0873420096025387,200.0,1.0
27,25,Worker,,0,,,,,,1.0,0.0873420096025387,200.0,1.0
27,19,Worker,,0,,,,,,1.0,0.0873420096025387,199.05,1.0
27,17,Worker,,0,,,,,,1.0,0.0873420096025387,200.0,1.0
27,11,Worker,,0,,,,,,1.0,0.0873420096025387,200.0,1.0
27,28,Worker,,0,,,,,,1.0,0.0873420096025387,199.04999999999998,1.0
28,6,Worker,,0,,,,,,1.0,0.086905299554526,199.05,1.0
28,1,Worker,,0,,,,,,1.0,0.1301667833726495,199.04999999999998,1.0
28,25,Worker,,0,,,,,,1.0,0.086905299554526,200.0,1.0
28,4,Worker,,0,,,,,,1.0,0.086905299554526,199.0503799981,1.0
28,9,Worker,,0,,,,,,1.0,0.086905299554526,199.05,1.0
28,28,Worker,,0,,,,,,1.0,0.086905299554526,199.04999999999998,1.0
28,16,Worker,,0,,,,,,1.0,0.1301667833726495,199.05,1.0
28,23,Worker,,0,,,,,,1.0,0.086905299554526,199.05,1.0
28,33,Firm2,5.0,1,0.0,0.2378268852553321,0.0,7.799846000760001,1.0,,,,
28,35,Firm2,5.0,1,0.0,0.2378268852553321,0.0,7.799846000760001,1.0,,,,
28,19,Worker,,0,,,,,,1.0,0.086905299554526,199.05,1.0
28,10,Worker,,0,,,,,,1.0,0.086905299554526,199.05,1.0
28,2,Worker,,0,,,,,,1.0,0.1301667833726495,199.05,1.0
28,24,Worker,,0,,,,,,1.0,0.086905299554526,200.0,1.0
28,22,Worker,,0,,,,,,1.0,0.1301667833726495,199.05,1.0
28,11,Worker,,0,,,,,,1.0,0.086905299554526,200.0,1.0
28,32,Firm2,5.0,1,0.0,0.2378268852553321,0.0,7.799846000760001,1.0,,,,
28,30,Firm1,20.0,1,2.505954871447357,0.2378268852553321,71.01903001414941,8.99161032201822,1.0201505006249996,,,,
28,8,Worker,,0,,,,,,1.0,0.086905299554526,199.05,1.0
28,12,Worker,,0,,,,,,1.0,0.1301667833726495,199.05,1.0
28,27,Worker,,0,,,,,,1.0,0.086905299554526,199.05,1.0
28,36,Firm2,5.0,1,0.0,0.2378268852553321,0.0,7.799846000760001,1.0,,,,
28,17,Worker,,0,,,,,,1.0,0.086905299554526,200.0,1.0
28,29,Worker,,0,,,,,,1.0,0.086905299554526,200.0,1.0
28,18,Worker,,0,,,,,,1.0,0.1301667833726495,199.05,1.0
28,13,Worker,,0,,,,,,1.0,0.1301667833726495,199.05,1.0
28,15,Worker,,0,,,,,,1.0,0.086905299554526,199.05,1.0
28,3,Worker,,0,,,,,,1.0,0.086905299554526,199.05,1.0
28,26,Worker,,0,,,,,,1.0,0.086905299554526,200.0,1.0
28,21,Worker,,0,,,,,,1.0,0.086905299554526,200.0,1.0
28,7,Worker,,0,,,,,,1.0,0.086905299554526,200.0,1.0
28,20,Worker,,0,,,,,,1.0,0.086905299554526,199.05,1.0
28,34,Firm2,5.0,1,0.0,0.2378268852553321,0.0,7.799846000760001,1.0,,,,
28,14,Worker,,0,,,,,,1.0,0.086905299554526,199.05,1.0
28,0,Worker,,0,,,,,,1.0,0.086905299554526,200.0,1.0
28,5,Worker,,0,,,,,,1.0,0.086905299554526,200.0,1.0
28,31,Firm1,20.0,1,2.4564560522315806,0.2378268852553321,70.30416959383625,18.99166848784121,1.0,,,,
29,9,Worker,,0,,,,,,1.0,0.08647077305675337,199.05,1.0
29,10,Worker,,0,,,,,,1.0,0.08647077305675337,199.05,1.0
29,28,Worker,,0,,,,,,1.0,0.08647077305675337,199.04999999999998,1.0
29,8,Worker,,0,,,,,,1.0,0.08647077305675337,199.05,1.0
29,11,Worker,,0,,,,,,1.0,0.08647077305675337,200.0,1.0
29,12,Worker,,0,,,,,,1.0,0.13146845120637599,199.05,1.0
29,6,Worker,,0,,,,,,1.0,0.08647077305675337,199.05,1.0
29,7,Worker,,0,,,,,,1.0,0.08647077305675337,200.0,1.0
29,15,Worker,,0,,,,,,1.0,0.08647077305675337,199.05,1.0
29,30,Firm1,20.0,1,2.505954871447357,0.2259355409925655,73.52353945254967,8.991275302203405,1.0201505006249996,,,,
29,27,Worker,,0,,,,,,1.0,0.08647077305675337,199.05,1.0
29,13,Worker,,0,,,,,,1.0,0.13146845120637599,199.05,1.0
29,23,Worker,,0,,,,,,1.0,0.08647077305675337,199.05,1.0
29,0,Worker,,0,,,,,,1.0,0.08647077305675337,200.0,1.0
29,26,Worker,,0,,,,,,1.0,0.08647077305675337,200.0,1.0
29,20,Worker,,0,,,,,,1.0,0.08647077305675337,199.05,1.0
29,36,Firm2,5.0,1,0.0,0.2259355409925655,0.0,7.799846000760001,1.0,,,,
29,3,Worker,,0,,,,,,1.0,0.08647077305675337,199.05,1.0
29,16,Worker,,0,,,,,,1.0,0.13146845120637599,199.05,1.0
29,24,Worker,,0,,,,,,1.0,0.08647077305675337,200.0,1.0
29,33,Firm2,5.0,1,0.0,0.2259355409925655,0.0,7.799846000760001,1.0,,,,
29,17,Worker,,0,,,,,,1.0,0.08647077305675337,200.0,1.0
29,19,Worker,,0,,,,,,1.0,0.08647077305675337,199.05,1.0
29,18,Worker,,0,,,,,,1.0,0.13146845120637599,199.05,1.0
29,4,Worker,,0,,,,,,1.0,0.08647077305675337,199.0503799981,1.0
29,34,Firm2,5.0,1,0.0,0.2259355409925655,0.0,7.799846000760001,1.0,,,,
29,35,Firm2,5.0,1,0.0,0.2259355409925655,0.0,7.799846000760001,1.0,,,,
29,1,Worker,,0,,,,,,1.0,0.13146845120637599,199.04999999999998,1.0
29,22,Worker,,0,,,,,,1.0,0.13146845120637599,199.05,1.0
29,5,Worker,,0,,,,,,1.0,0.08647077305675337,200.0,1.0
29,29,Worker,,0,,,,,,1.0,0.08647077305675337,200.0,1.0
29,32,Firm2,5.0,1,0.0,0.2259355409925655,0.0,7.799846000760001,1.0,,,,
29,25,Worker,,0,,,,,,1.0,0.08647077305675337,200.0,1.0
29,14,Worker,,0,,,,,,1.0,0.08647077305675337,199.05,1.0
29,21,Worker,,0,,,,,,1.0,0.08647077305675337,200.0,1.0
29,31,Firm1,20.0,1,2.4564560522315806,0.2259355409925655,72.75919500514586,18.991336895099696,1.0,,,,
29,2,Worker,,0,,,,,,1.0,0.13146845120637599,199.05,1.0
30,36,Firm2,5.0,1,0.0,0.2146387639429372,0.0,7.799846000760001,1.0,,,,
30,3,Worker,,0,,,,,,1.0,0.0860384191914696,199.05,1.0
30,13,Worker,,0,,,,,,1.0,0.13278313571843975,199.05,1.0
30,6,Worker,,0,,,,,,1.0,0.0860384191914696,199.05,1.0
30,4,Worker,,0,,,,,,1.0,0.0860384191914696,199.0503799981,1.0
30,18,Worker,,0,,,,,,1.0,0.13278313571843975,199.05,1.0
30,14,Worker,,0,,,,,,1.0,0.0860384191914696,199.05,1.0
30,2,Worker,,0,,,,,,1.0,0.13278313571843975,199.05,1.0
30,10,Worker,,0,,,,,,1.0,0.0860384191914696,199.05,1.0
30,21,Worker,,0,,,,,,1.0,0.0860384191914696,200.0,1.0
30,29,Worker,,0,,,,,,1.0,0.0860384191914696,200.0,1.0
30,30,Firm1,20.0,1,2.505954871447357,0.2146387639429372,76.0279988010116,8.990945999208037,1.0201505006249996,,,,
30,19,Worker,,0,,,,,,1.0,0.0860384191914696,199.05,1.0
30,0,Worker,,0,,,,,,1.0,0.0860384191914696,200.0,1.0
30,35,Firm2,5.0,1,0.0,0.2146387639429372,0.0,7.799846000760001,1.0,,,,
30,1,Worker,,0,,,,,,1.0,0.13278313571843975,199.04999999999998,1.0
30,7,Worker,,0,,,,,,1.0,0.0860384191914696,200.0,1.0
30,31,Firm1,20.0,1,2.4564560522315806,0.2146387639429372,75.21417131619273,18.991011065836812,1.0,,,,
30,17,Worker,,0,,,,,,1.0,0.0860384191914696,200.0,1.0
30,28,Worker,,0,,,,,,1.0,0.0860384191914696,199.04999999999998,1.0
30,8,Worker,,0,,,,,,1.0,0.0860384191914696,199.05,1.0
30,12,Worker,,0,,,,,,1.0,0.13278313571843975,199.05,1.0
30,24,Worker,,0,,,,,,1.0,0.0860384191914696,200.0,1.0
30,20,Worker,,0,,,,,,1.0,0.0860384191914696,199.05,1.0
30,23,Worker,,0,,,,,,1.0,0.0860384191914696,199.05,1.0
30,16,Worker,,0,,,,,,1.0,0.13278313571843975,199.05,1.0
30,32,Firm2,5.0,1,0.0,0.2146387639429372,0.0,7.799846000760001,1.0,,,,
30,34,Firm2,5.0,1,0.0,0.2146387639429372,0.0,7.799846000760001,1.0,,,,
30,9,Worker,,0,,,,,,1.0,0.0860384191914696,199.05,1.0
30,25,Worker,,0,,,,,,1.0,0.0860384191914696,200.0,1.0
30,15,Worker,,0,,,,,,1.0,0.0860384191914696,199.05,1.0
30,11,Worker,,0,,,,,,1.0,0.0860384191914696,200.0,1.0
30,22,Worker,,0,,,,,,1.0,0.13278313571843975,199.05,1.0
30,26,Worker,,0,,,,,,1.0,0.0860384191914696,200.0,1.0
30,33,Firm2,5.0,1,0.0,0.2146387639429372,0.0,7.799846000760001,1.0,,,,
30,27,Worker,,0,,,,,,1.0,0.0860384191914696,199.05,1.0
30,5,Worker,,0,,,,,,1.0,0.0860384191914696,200.0,1.0
31,29,Worker,,0,,,,,,1.0,0.08560822709551225,200.0,1.0
31,33,Firm2,5.0,1,0.0,0.20390682574579033,0.0,7.799846000760001,1.0,,,,
31,7,Worker,,0,,,,,,1.0,0.08560822709551225,200.0,1.0
31,15,Worker,,0,,,,,,1.0,0.08560822709551225,199.05,1.0
31,21,Worker,,0,,,,,,1.0,0.08560822709551225,200.0,1.0
31,20,Worker,,0,,,,,,1.0,0.08560822709551225,199.05,1.0
31,3,Worker,,0,,,,,,1.0,0.08560822709551225,199.05,1.0
31,11,Worker,,0,,,,,,1.0,0.08560822709551225,200.0,1.0
31,16,Worker,,0,,,,,,1.0,0.13411096707562414,199.05,1.0
31,28,Worker,,0,,,,,,1.0,0.08560822709551225,199.04999999999998,1.0
31,36,Firm2,5.0,1,0.0,0.20390682574579033,0.0,7.799846000760001,1.0,,,,
31,13,Worker,,0,,,,,,1.0,0.13411096707562414,199.05,1.0
31,12,Worker,,0,,,,,,1.0,0.13411096707562414,199.05,1.0
31,18,Worker,,0,,,,,,1.0,0.13411096707562414,199.05,1.0
31,31,Firm1,20.0,1,2.4564560522315806,0.20390682574579033,77.6690985279589,18.990691252892052,1.0,,,,
31,14,Worker,,0,,,,,,1.0,0.08560822709551225,199.05,1.0
31,32,Firm2,5.0,1,0.0,0.20390682574579033,0.0,7.799846000760001,1.0,,,,
31,27,Worker,,0,,,,,,1.0,0.08560822709551225,199.05,1.0
31,4,Worker,,0,,,,,,1.0,0.08560822709551225,199.0503799981,1.0
31,6,Worker,,0,,,,,,1.0,0.08560822709551225,199.05,1.0
31,5,Worker,,0,,,,,,1.0,0.08560822709551225,200.0,1.0
31,23,Worker,,0,,,,,,1.0,0.08560822709551225,199.05,1.0
31,30,Firm1,20.0,1,2.505954871447357,0.20390682574579033,78.53240806053702,8.990622679109357,1.0201505006249996,,,,
31,35,Firm2,5.0,1,0.0,0.20390682574579033,0.0,7.799846000760001,1.0,,,,
31,9,Worker,,0,,,,,,1.0,0.08560822709551225,199.05,1.0
31,26,Worker,,0,,,,,,1.0,0.08560822709551225,200.0,1.0
31,24,Worker,,0,,,,,,1.0,0.08560822709551225,200.0,1.0
31,0,Worker,,0,,,,,,1.0,0.08560822709551225,200.0,1.0
31,2,Worker,,0,,,,,,1.0,0.13411096707562414,199.05,1.0
31,22,Worker,,0,,,,,,1.0,0.13411096707562414,199.05,1.0
31,10,Worker,,0,,,,,,1.0,0.08560822709551225,199.05,1.0
31,17,Worker,,0,,,,,,1.0,0.08560822709551225,200.0,1.0
31,34,Firm2,5.0,1,0.0,0.20390682574579033,0.0,7.799846000760001,1.0,,,,
31,1,Worker,,0,,,,,,1.0,0.13411096707562414,199.04999999999998,1.0
31,19,Worker,,0,,,,,,1.0,0.08560822709551225,199.05,1.0
31,25,Worker,,0,,,,,,1.0,0.08560822709551225,200.0,1.0
31,8,Worker,,0,,,,,,1.0,0.08560822709551225,199.05,1.0
32,18,Worker,,0,,,,,,1.0,0.13545207674638038,199.05,1.0
32,22,Worker,,0,,,,,,1.0,0.13545207674638038,199.05,1.0
32,10,Worker,,0,,,,,,1.0,0.08518018596003468,199.05,1.0
32,1,Worker,,0,,,,,,1.0,0.13545207674638038,199.04999999999998,1.0
32,6,Worker,,0,,,,,,1.0,0.08518018596003468,199.05,1.0
32,32,Firm2,5.0,1,0.0,0.1937114844585008,0.0,7.799846000760001,1.0,,,,
32,29,Worker,,0,,,,,,1.0,0.08518018596003468,200.0,1.0
32,12,Worker,,0,,,,,,1.0,0.13545207674638038,199.05,1.0
32,35,Firm2,5.0,1,0.0,0.1937114844585008,0.0,7.799846000760001,1.0,,,,
32,20,Worker,,0,,,,,,1.0,0.08518018596003468,199.05,1.0
32,2,Worker,,0,,,,,,1.0,0.13545207674638038,199.05,1.0
32,30,Firm1,20.0,1,2.505954871447357,0.1937114844585008,81.03676723212769,8.990305567074346,1.0201505006249996,,,,
32,19,Worker,,0,,,,,,1.0,0.08518018596003468,199.05,1.0
32,7,Worker,,0,,,,,,1.0,0.08518018596003468,200.0,1.0
32,11,Worker,,0,,,,,,1.0,0.08518018596003468,200.0,1.0
32,34,Firm2,5.0,1,0.0,0.1937114844585008,0.0,7.799846000760001,1.0,,,,
32,14,Worker,,0,,,,,,1.0,0.08518018596003468,199.05,1.0
32,27,Worker,,0,,,,,,1.0,0.08518018596003468,199.05,1.0
32,25,Worker,,0,,,,,,1.0,0.08518018596003468,200.0,1.0
32,16,Worker,,0,,,,,,1.0,0.13545207674638038,199.05,1.0
32,5,Worker,,0,,,,,,1.0,0.08518018596003468,200.0,1.0
32,21,Worker,,0,,,,,,1.0,0.08518018596003468,200.0,1.0
32,26,Worker,,0,,,,,,1.0,0.08518018596003468,200.0,1.0
32,15,Worker,,0,,,,,,1.0,0.08518018596003468,199.05,1.0
32,3,Worker,,0,,,,,,1.0,0.08518018596003468,199.05,1.0
32,8,Worker,,0,,,,,,1.0,0.08518018596003468,199.05,1.0
32,4,Worker,,0,,,,,,1.0,0.08518018596003468,199.0503799981,1.0
32,28,Worker,,0,,,,,,1.0,0.08518018596003468,199.04999999999998,1.0
32,24,Worker,,0,,,,,,1.0,0.08518018596003468,200.0,1.0
32,9,Worker,,0,,,,,,1.0,0.08518018596003468,199.05,1.0
32,13,Worker,,0,,,,,,1.0,0.13545207674638038,199.05,1.0
32,31,Firm1,20.0,1,2.4564560522315806,0.1937114844585008,80.12397664142631,18.99037766940199,1.0,,,,
32,36,Firm2,5.0,1,0.0,0.1937114844585008,0.0,7.799846000760001,1.0,,,,
32,33,Firm2,5.0,1,0.0,0.1937114844585008,0.0,7.799846000760001,1.0,,,,
32,0,Worker,,0,,,,,,1.0,0.08518018596003468,200.0,1.0
32,17,Worker,,0,,,,,,1.0,0.08518018596003468,200.0,1.0
32,23,Worker,,0,,,,,,1.0,0.08518018596003468,199.05,1.0
33,2,Worker,,0,,,,,,1.0,0.1368065975138442,199.05,1.0
33,0,Worker,,0,,,,,,1.0,0.08475428503023451,200.0,1.0
33,1,Worker,,0,,,,,,1.0,0.1368065975138442,199.04999999999998,1.0
33,31,Firm1,20.0,1,2.4564560522315806,0.18402591023557577,82.57880565757694,18.99007049213898,1.0,,,,
33,13,Worker,,0,,,,,,1.0,0.1368065975138442,199.05,1.0
33,5,Worker,,0,,,,,,1.0,0.08475428503023451,200.0,1.0
33,19,Worker,,0,,,,,,1.0,0.08475428503023451,199.05,1.0
33,17,Worker,,0,,,,,,1.0,0.08475428503023451,200.0,1.0
33,23,Worker,,0,,,,,,1.0,0.08475428503023451,199.05,1.0
33,18,Worker,,0,,,,,,1.0,0.1368065975138442,199.05,1.0
33,9,Worker,,0,,,,,,1.0,0.08475428503023451,199.05,1.0
33,30,Firm1,20.0,1,2.505954871447357,0.18402591023557577,83.54107631678536,8.989994850786085,1.0201505006249996,,,,
33,36,Firm2,5.0,1,0.0,0.18402591023557577,0.0,7.799846000760001,1.0,,,,
33,27,Worker,,0,,,,,,1.0,0.08475428503023451,199.05,1.0
33,35,Firm2,5.0,1,0.0,0.18402591023557577,0.0,7.799846000760001,1.0,,,,
33,10,Worker,,0,,,,,,1.0,0.08475428503023451,199.05,1.0
33,11,Worker,,0,,,,,,1.0,0.08475428503023451,200.0,1.0
33,29,Worker,,0,,,,,,1.0,0.08475428503023451,200.0,1.0
33,33,Firm2,5.0,1,0.0,0.18402591023557577,0.0,7.799846000760001,1.0,,,,
33,28,Worker,,0,,,,,,1.0,0.08475428503023451,199.04999999999998,1.0
33,14,Worker,,0,,,,,,1.0,0.08475428503023451,199.05,1.0
33,4,Worker,,0,,,,,,1.0,0.08475428503023451,199.0503799981,1.0
33,20,Worker,,0,,,,,,1.0,0.08475428503023451,199.05,1.0
33,3,Worker,,0,,,,,,1.0,0.08475428503023451,199.05,1.0
33,6,Worker,,0,,,,,,1.0,0.08475428503023451,199.05,1.0
33,34,Firm2,5.0,1,0.0,0.18402591023557577,0.0,7.799846000760001,1.0,,,,
33,25,Worker,,0,,,,,,1.0,0.08475428503023451,200.0,1.0
33,16,Worker,,0,,,,,,1.0,0.1368065975138442,199.05,1.0
33,15,Worker,,0,,,,,,1.0,0.08475428503023451,199.05,1.0
33,21,Worker,,0,,,,,,1.0,0.08475428503023451,200.0,1.0
33,26,Worker,,0,,,,,,1.0,0.08475428503023451,200.0,1.0
33,12,Worker,,0,,,,,,1.0,0.1368065975138442,199.05,1.0
33,7,Worker,,0,,,,,,1.0,0.08475428503023451,200.0,1.0
33,32,Firm2,5.0,1,0.0,0.18402591023557577,0.0,7.799846000760001,1.0,,,,
33,8,Worker,,0,,,,,,1.0,0.08475428503023451,199.05,1.0
33,22,Worker,,0,,,,,,1.0,0.1368065975138442,199.05,1.0
33,24,Worker,,0,,,,,,1.0,0.08475428503023451,200.0,1.0
34,30,Firm1,20.0,1,2.505954871447357,0.17482461472379698,86.04533531551178,8.98969068362972,1.0201505006249996,,,,
34,6,Worker,,0,,,,,,1.0,0.08433051360508334,199.05,1.0
34,9,Worker,,0,,,,,,1.0,0.08433051360508334,199.05,1.0
34,31,Firm1,20.0,1,2.4564560522315806,0.17482461472379698,85.03358557739273,18.989769864615226,1.0,,,,
34,7,Worker,,0,,,,,,1.0,0.08433051360508334,200.0,1.0
34,34,Firm2,5.0,1,0.0,0.17482461472379698,0.0,7.799846000760001,1.0,,,,
34,12,Worker,,0,,,,,,1.0,0.13817466348898264,199.05,1.0
34,17,Worker,,0,,,,,,1.0,0.08433051360508334,200.0,1.0
34,1,Worker,,0,,,,,,1.0,0.13817466348898264,199.04999999999998,1.0
34,2,Worker,,0,,,,,,1.0,0.13817466348898264,199.05,1.0
34,28,Worker,,0,,,,,,1.0,0.08433051360508334,199.04999999999998,1.0
34,26,Worker,,0,,,,,,1.0,0.08433051360508334,200.0,1.0
34,36,Firm2,5.0,1,0.0,0.17482461472379698,0.0,7.799846000760001,1.0,,,,
34,35,Firm2,5.0,1,0.0,0.17482461472379698,0.0,7.799846000760001,1.0,,,,
34,20,Worker,,0,,,,,,1.0,0.08433051360508334,199.05,1.0
34,15,Worker,,0,,,,,,1.0,0.08433051360508334,199.05,1.0
34,13,Worker,,0,,,,,,1.0,0.13817466348898264,199.05,1.0
34,29,Worker,,0,,,,,,1.0,0.08433051360508334,200.0,1.0
34,14,Worker,,0,,,,,,1.0,0.08433051360508334,199.05,1.0
34,0,Worker,,0,,,,,,1.0,0.08433051360508334,200.0,1.0
34,27,Worker,,0,,,,,,1.0,0.08433051360508334,199.05,1.0
34,22,Worker,,0,,,,,,1.0,0.13817466348898264,199.05,1.0
34,16,Worker,,0,,,,,,1.0,0.13817466348898264,199.05,1.0
34,21,Worker,,0,,,,,,1.0,0.08433051360508334,200.0,1.0
34,24,Worker,,0,,,,,,1.0,0.08433051360508334,200.0,1.0
34,25,Worker,,0,,,,,,1.0,0.08433051360508334,200.0,1.0
34,5,Worker,,0,,,,,,1.0,0.08433051360508334,200.0,1.0
34,33,Firm2,5.0,1,0.0,0.17482461472379698,0.0,7.799846000760001,1.0,,,,
34,32,Firm2,5.0,1,0.0,0.17482461472379698,0.0,7.799846000760001,1.0,,,,
34,8,Worker,,0,,,,,,1.0,0.08433051360508334,199.05,1.0
34,19,Worker,,0,,,,,,1.0,0.08433051360508334,199.05,1.0
34,10,Worker,,0,,,,,,1.0,0.08433051360508334,199.05,1.0
34,3,Worker,,0,,,,,,1.0,0.08433051360508334,199.05,1.0
34,18,Worker,,0,,,,,,1.0,0.13817466348898264,199.05,1.0
34,4,Worker,,0,,,,,,1.0,0.08433051360508334,199.0503799981,1.0
34,23,Worker,,0,,,,,,1.0,0.08433051360508334,199.05,1.0
34,11,Worker,,0,,,,,,1.0,0.08433051360508334,200.0,1.0
35,2,Worker,,0,,,,,,1.0,0.13955641012387246,199.05,1.0
35,8,Worker,,0,,,,,,1.0,0.08390886103705793,199.05,1.0
35,36,Firm2,5.0,1,0.0,0.16608338398760714,0.0,7.799846000760001,1.0,,,,
35,18,Worker,,0,,,,,,1.0,0.13955641012387246,199.05,1.0
