Step,AgentID,Type,Capital,Labor,Production,Price,Inventory,Budget,Productivity,Wage,Skills,Savings,Consumption
5,4,Worker,,0,,,,,,1.0,0.09752487531218751,95.9603684375,1.0
5,36,Firm2,5.0,1,4.0,1.0447565625,0.0,27.13895363632811,1.0,,,,
5,34,Firm2,5.0,1,4.0,1.0447565625,2.3474999999999966,24.686387605859366,1.0,,,,
5,9,Worker,,0,,,,,,1.0,0.09752487531218751,96.1351684375,1.0
6,31,Firm1,20.0,1,1.0,0.7350918906249998,8.407832680522898,11.097716792974326,1.005,,,,
6,20,Worker,,0,,,,,,1.0,0.09703725093562657,94.967849703125,1.0
6,6,Worker,,0,,,,,,1.0,0.09703725093562657,96.040174078125,1.0
6,11,Worker,,0,,,,,,1.0,0.10457549998495001,94.967849703125,1.0
6,14,Worker,,0,,,,,,1.0,0.09703725093562657,96.015224703125,1.0
6,5,Worker,,0,,,,,,1.0,0.09703725093562657,94.967849703125,1.0
6,28,Worker,,0,,,,,,1.0,0.09703725093562657,96.015224703125,1.0
6,29,Worker,,0,,,,,,1.0,0.09703725093562657,94.89257499279687,0.7205000000000004
6,7,Worker,,0,,,,,,1.0,0.10457549998495001,95.010742796875,1.0
6,32,Firm2,5.0,1,4.0,1.096994390625,0.0,31.088133442578112,1.0,,,,
6,9,Worker,,0,,,,,,1.0,0.09703725093562657,95.038174046875,1.0
6,19,Worker,,0,,,,,,1.0,0.10457549998495001,94.212119359375,1.0
6,22,Worker,,0,,,,,,1.0,0.09703725093562657,94.863374046875,0.9205000000000005
6,24,Worker,,0,,,,,,1.0,0.09703725093562657,94.863374046875,1.0
6,25,Worker,,0,,,,,,1.0,0.09703725093562657,96.908249046875,1.0
6,34,Firm2,5.0,1,3.0,1.096994390625,0.0,29.727435312876743,1.0,,,,
6,3,Worker,,0,,,,,,1.0,0.09703725093562657,95.598905609375,1.0
6,12,Worker,,0,,,,,,1.0,0.09703725093562657,94.958374046875,1.0
6,2,Worker,,0,,,,,,1.0,0.10457549998495001,95.960624046875,0.951881250000004
6,10,Worker,,0,,,,,,1.0,0.10457549998495001,93.868367796875,1.0
6,0,Worker,,0,,,,,,1.0,0.10457549998495001,94.963124046875,1.0
6,27,Worker,,0,,,,,,1.0,0.09703725093562657,94.958374046875,0.1518812500000042
6,33,Firm2,5.0,1,3.0,0.992518734375,0.0,23.88718639142187,1.0,,,,
6,4,Worker,,0,,,,,,1.0,0.09703725093562657,94.863374046875,1.0
6,23,Worker,,0,,,,,,1.0,0.09703725093562657,93.86836779687499,1.0
6,26,Worker,,0,,,,,,1.0,0.09703725093562657,95.07284904687499,1.0
6,21,Worker,,0,,,,,,1.0,0.09703725093562657,94.3541295542911,0.6481187499999956
6,1,Worker,,0,,,,,,1.0,0.09703725093562657,97.1027434375,1.0
6,35,Firm2,5.0,1,4.0,1.096994390625,0.0,31.08813344257811,1.0,,,,
6,17,Worker,,0,,,,,,1.0,0.09703725093562657,97.0077434375,1.0
6,15,Worker,,0,,,,,,1.0,0.09703725093562657,95.9603684375,1.0
6,36,Firm2,5.0,1,4.0,1.096994390625,0.0,31.088133442578112,1.0,,,,
6,18,Worker,,0,,,,,,1.0,0.09703725093562657,95.9603684375,1.0
6,30,Firm1,20.0,1,1.0,0.7350918906249998,8.407832680522898,11.097716792974326,1.005,,,,
6,13,Worker,,0,,,,,,1.0,0.09703725093562657,96.0553684375,1.0
6,8,Worker,,0,,,,,,1.0,0.09703725093562657,96.0553684375,1.0
6,16,Worker,,0,,,,,,1.0,0.10457549998495001,95.9603684375,1.0
7,27,Worker,,0,,,,,,1.0,0.09655206468094843,93.91622937578124,1.0
7,32,Firm2,5.0,1,6.0,1.15184411015625,5.7,30.742580209531237,1.0,,,,
7,2,Worker,,0,,,,,,1.0,0.10562125498479952,94.91847937578125,1.0
7,21,Worker,,0,,,,,,1.0,0.09655206468094843,93.31198488319735,1.0
7,1,Worker,,0,,,,,,1.0,0.09655206468094843,96.269027700625,0.7999999999999998
7,7,Worker,,0,,,,,,1.0,0.10562125498479952,95.010742796875,1.0
7,30,Firm1,20.0,1,1.0,0.6983372960937497,8.538068994171914,10.47487704795449,1.005,,,,
7,33,Firm2,5.0,1,4.0,1.04214467109375,0.0,27.638907207359374,1.0,,,,
7,16,Worker,,0,,,,,,1.0,0.10562125498479952,95.9603684375,1.0
7,34,Firm2,5.0,1,6.0,1.15184411015625,5.7,29.381882079829868,1.0,,,,
7,15,Worker,,0,,,,,,1.0,0.09655206468094843,95.9603684375,1.0
7,26,Worker,,0,,,,,,1.0,0.09655206468094843,95.07284904687499,1.0
7,17,Worker,,0,,,,,,1.0,0.09655206468094843,97.0077434375,1.0
7,23,Worker,,0,,,,,,1.0,0.09655206468094843,93.86836779687499,1.0
7,36,Firm2,5.0,1,6.0,1.15184411015625,5.7,30.742580209531237,1.0,,,,
